0.000000 7.840000
1.000000 7.686400
2.000000 7.532800
3.000000 7.379200
4.000000 7.225600
5.000000 7.072000
6.000000 6.918400
7.000000 6.764800
8.000000 6.611200
9.000000 6.457600
10.000000 6.304000
11.000000 6.150400
12.000000 5.996800
12.500000 5.920000


12.500000 2.720000
13.500000 2.924800
14.500000 3.129600
15.500000 3.334400
16.500000 3.539200
17.500000 3.744000
18.500000 3.948800
19.500000 4.153600
20.500000 4.358400
21.500000 4.563200
22.500000 4.768000
23.500000 4.972800
24.500000 5.177600
25.000000 5.280000


25.000000 6.592000
26.000000 6.855680
27.000000 7.119360
28.000000 7.383040
29.000000 7.646720
30.000000 7.910400
31.000000 8.174080
32.000000 8.437760
33.000000 8.701440
34.000000 8.965120
35.000000 9.228800
36.000000 9.492480
37.000000 9.756160
37.500000 9.888000


37.500000 9.394286
38.500000 9.644800
39.500000 9.895314
40.500000 10.145829
41.500000 10.396343
42.500000 10.646857
43.500000 10.897371
44.500000 11.147886
45.500000 11.398400
46.500000 11.648914
47.500000 11.899429
48.500000 12.149943
49.500000 12.400457
50.000000 12.525714


50.000000 14.800000
51.000000 14.774400
52.000000 14.748800
53.000000 14.723200
54.000000 14.697600
55.000000 14.672000
56.000000 14.646400
57.000000 14.620800
58.000000 14.595200
59.000000 14.569600
60.000000 14.544000
61.000000 14.518400
62.000000 14.492800
62.500000 14.480000


62.500000 13.520000
63.500000 13.187200
64.500000 12.854400
65.500000 12.521600
66.500000 12.188800
67.500000 11.856000
68.500000 11.523200
69.500000 11.190400
70.500000 10.857600
71.500000 10.524800
72.500000 10.192000
73.500000 9.859200
74.500000 9.526400
75.000000 9.360000


75.000000 12.880000
76.000000 12.393600
77.000000 11.907200
78.000000 11.420800
79.000000 10.934400
80.000000 10.448000
81.000000 9.961600
82.000000 9.475200
83.000000 8.988800
84.000000 8.502400
85.000000 8.016000
86.000000 7.529600
87.000000 7.043200
87.500000 6.800000


87.500000 5.280000
88.500000 5.331200
89.500000 5.382400
90.500000 5.433600
91.500000 5.484800
92.500000 5.536000
93.500000 5.587200
94.500000 5.638400
95.500000 5.689600
96.500000 5.740800
97.500000 5.792000
98.500000 5.843200
99.500000 5.894400
100.000000 5.920000


